date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:31:52	224019/224019	---MCZ	200	added ('OK')	text/html	etag:W/%2236b13-f6F3eXkZZC1CToQB3NRGhWI7PPE%22	https://now.gg/apps/roblox-corporation/5349/roblox.html	C:/My%20Web%20Sites/roboxxxxxxx/now.gg/apps/roblox-corporation/5349/roblox.html	(from )
12:31:52	74/74	---MCZ	200	added ('OK')	text/plain	date:Sat,%2004%20May%202024%2011:03:02%20GMT	https://now.gg/robots.txt		(from )
12:31:53	97512/97512	---M--	200	added ('OK')	text/javascript	etag:24%20/%2019847%20/%20m202404300101%20/%20config-hash:%2017838530926108850522	https://www.googletagservices.com/tag/js/gpt.js	C:/My%20Web%20Sites/roboxxxxxxx/www.googletagservices.com/tag/js/f.txt	(from https://now.gg/apps/roblox-corporation/5349/roblox.html)
12:31:53	315373/315373	---MC-	200	added ('OK')	application/javascript	date:Sat,%2004%20May%202024%2015:00:00%20GMT	https://www.googletagmanager.com/gtm.js?id=GTM-PRM8BWR	C:/My%20Web%20Sites/roboxxxxxxx/www.googletagmanager.com/gtmb819.js	(from https://now.gg/apps/roblox-corporation/5349/roblox.html)
12:31:53	47280/47280	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b8b0-Ieik7gW9z36UZKwsxDujZBP86NM%22	https://now.gg/choice.js?tag_version=V3	C:/My%20Web%20Sites/roboxxxxxxx/now.gg/choice1ed7.js	(from https://now.gg/apps/roblox-corporation/5349/roblox.html)
12:31:53	2201/2201	---M--	200	added ('OK')	image/jpeg	etag:W/%22899-18f3dd27da0%22	https://now.gg/3/play/assets/_next/static/media/black-bg.277c4714.jpg	C:/My%20Web%20Sites/roboxxxxxxx/now.gg/3/play/assets/_next/static/media/black-bg.277c4714.jpg	(from https://now.gg/apps/roblox-corporation/5349/roblox.html)
12:31:53	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2004%20May%202024%2015:52:02%20GMT	https://now.gg/apps/roblox-corporation/5349/window.location.href	C:/My%20Web%20Sites/roboxxxxxxx/now.gg/apps/roblox-corporation/5349/window.location.href	(from https://now.gg/apps/roblox-corporation/5349/roblox.html)
12:31:54	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2004%20May%202024%2015:52:02%20GMT	https://now.gg/apps/roblox-corporation/5349/window.location.href	C:/My%20Web%20Sites/roboxxxxxxx/now.gg/apps/roblox-corporation/5349/window.location.href	(from https://now.gg/apps/roblox-corporation/5349/roblox.html)
12:31:54	23642/23642	---MCZ	200	added ('OK')	text/css	etag:W/%225c5a-18f3dd28188%22	https://now.gg/3/play/assets/_next/static/css/3d0ae4c613f4697f.css	C:/My%20Web%20Sites/roboxxxxxxx/now.gg/3/play/assets/_next/static/css/3d0ae4c613f4697f.css	(from https://now.gg/apps/roblox-corporation/5349/roblox.html)
12:31:54	91434/91434	---MCZ	200	added ('OK')	application/javascript	etag:W/%221652a-18f3dd28188%22	https://now.gg/3/play/assets/_next/static/chunks/polyfills-5cd94c89d3acac5f.js	C:/My%20Web%20Sites/roboxxxxxxx/now.gg/3/play/assets/_next/static/chunks/polyfills-5cd94c89d3acac5f.js	(from https://now.gg/apps/roblox-corporation/5349/roblox.html)
